timestamp,AmbientLightSensor,DecibelSource,PitchSensor,AccX,AccY,AccZ
1763074364848,,,,7.26900053024292,,-0.2779500186443329
1763074364866,,,,,-8.209050178527832,-0.27300000190734863
1763074364869,,,,6.967050552368164,,
1763074364874,,31.48855599240786,130.60546875,,,
1763074364878,,,131.93359375,,,
1763074364886,,,,6.979050159454346,-8.209050178527832,-0.27300000190734863
1763074364913,,27.71684949625715,131.93359375,,,
1763074364920,,,,,-8.212050437927246,-0.27105000615119934
1763074364921,,,,7.663950443267822,,
1763074364922,2.0,,,,,
1763074364937,,,,8.23905086517334,-8.772000312805176,-0.2850000262260437
1763074364953,,30.902246518252035,131.93359375,,,
1763074364957,,,,8.241000175476074,-9.03795051574707,-0.5509500503540039
1763074364975,3.0,,,8.611950874328613,-8.664000511169434,-0.5389500260353088
1763074364983,,,,8.353950500488281,-7.795050144195557,-0.5460000038146973
1763074364993,,28.79669855232322,,,,
1763074365015,,,,,-6.394050121307373,-0.534000039100647
1763074365016,,,,9.35205078125,,
1763074365023,3.0,,,10.594950675964355,-5.461050033569336,-0.534000039100647
1763074365033,,28.43228539362503,,,,
1763074365041,,,,,-4.6780500411987305,
1763074365042,,,,10.594950675964355,,-0.5509500503540039
1763074365061,,,,9.91200065612793,-3.9880502223968506,-1.2120000123977661
1763074365073,,26.15271730660488,0.0,,,
1763074365080,,,,,-3.43500018119812,
1763074365081,,,,9.121950149536133,,-1.2090001106262207
1763074365100,,,,,-3.1050002574920654,
1763074365101,,,,8.79900074005127,,-1.815000057220459
1763074365113,,27.480860184286374,,,,
1763074365122,,,,8.812950134277344,-3.1120500564575195,-1.801050066947937
1763074365124,3.0,,,,,
1763074365139,,,,,-3.106950044631958,-1.8049501180648804
1763074365140,,,,8.368050575256348,,
1763074365154,,27.799149604693014,0.0,,,
1763074365160,,,,7.384050369262695,-3.643050193786621,-1.3410000801086426
1763074365181,2.0,,,7.386000156402588,-3.6510002613067627,-1.339050054550171
1763074365194,,30.469238648518076,,,,
1763074365205,,,,8.152050018310547,-3.046950101852417,-1.3189500570297241
1763074365217,,,,8.677050590515137,-2.6670000553131104,-1.3410000801086426
1763074365229,2.0,,,,,
1763074365233,,26.50874456389755,0.0,,,
1763074365246,,,,8.679000854492188,-2.668950080871582,-1.339050054550171
1763074365263,,,,9.157950401306152,-2.098950147628784,-1.3339500427246094
1763074365273,,24.761156006310777,,,,
1763074365275,,,,,-1.7470500469207764,
1763074365276,,,,9.517050743103027,,-1.3270500898361206
1763074365295,,,,10.200000762939453,-1.3950001001358032,-1.3189500570297241
1763074365313,,30.171303875520014,,,,
1763074365315,,,,11.241000175476074,-0.9430500268936157,-1.3410000801086426
1763074365329,2.0,,,,,
1763074365334,,,,12.217950820922852,-0.9589500427246094,-1.3240500688552856
1763074365353,,,,,-1.258950114250183,
1763074365354,,47.53329991057632,,,,
1763074365356,,,,12.642000198364258,,-1.336050033569336
1763074365363,,,107.666015625,,,
1763074365373,,,,,-1.2630000114440918,
1763074365374,,,,13.044000625610352,,-1.3309500217437744
1763074365392,,,,13.582950592041016,-0.7560000419616699,-1.714050054550171
1763074365393,,59.843511491207444,107.666015625,,,
1763074365412,,,,14.085000991821289,-0.20295001566410065,-1.7119500637054443
1763074365429,2.0,,,,,
1763074365431,,,,,-0.22200001776218414,
1763074365432,,,,14.107050895690918,,-2.5260000228881836
1763074365433,,74.07893091683046,107.666015625,,,
1763074365437,,,152.8580322265625,,,
1763074365451,,,,14.089950561523438,-1.1149500608444214,-2.521050214767456
1763074365473,,69.70537103866089,152.8580322265625,,,
1763074365480,,,,,-1.8330000638961792,
1763074365481,,,,14.089950561523438,,-2.521050214767456
1763074365490,,,,14.623950958251953,-2.710050106048584,-2.5069501399993896
1763074365509,,,,,-3.175950050354004,-2.5189502239227295
1763074365510,,,,15.493050575256348,,
1763074365513,,52.00608667695171,152.8580322265625,,,
1763074365529,2.0,,,16.77195167541504,-3.186000108718872,-2.509050130844116
1763074365548,,,,,-2.401050090789795,-2.505000114440918
1763074365553,,55.589916828947466,,,,
1763074365568,,,,16.801050186157227,-2.401050090789795,-1.908000111579895
1763074365589,,,,15.673050880432129,-3.1120500564575195,-1.5490500926971436
1763074365593,,65.20834791856531,,,,
1763074365607,,,,,-4.038000106811523,
1763074365608,,,,14.674050331115723,,-1.5420000553131104
1763074365626,,,,,-5.044050216674805,
1763074365628,,,,13.87695026397705,,-1.2619500160217285
1763074365638,,71.96890957660858,,,,
1763074365639,2.0,,,,,
1763074365642,,,223.5986328125,,,
1763074365646,,,,,-5.820000171661377,
1763074365647,,,,13.224000930786133,,-1.2450000047683716
1763074365665,,,,,-5.83905029296875,
1763074365666,,,,12.016950607299805,,-0.8740500211715698
1763074365677,,70.5468493128676,223.5986328125,,,
1763074365685,,,,10.558950424194336,-5.418000221252441,-0.8530500531196594
1763074365705,,,,,-5.044050216674805,
1763074365706,,,,9.093000411987305,,-0.8670000433921814
1763074365713,,67.24072758783771,223.5986328125,,,
1763074365724,,,,8.433000564575195,-5.044050216674805,-0.8670000433921814
1763074365740,2.0,,,,,
1763074365743,,,,7.693050384521484,-5.38200044631958,-0.8650500178337097
1763074365753,,69.23599348054196,,,,
1763074365762,,,,,-5.3959503173828125,
