AccX,AccY,AccZ,atividade,atividade_lb
18.54600143432617,-13.51995086669922,-4.717050075531006,Correndo,2
37.687950134277344,11.467950820922852,-4.734000205993652,Correndo,2
42.16305160522461,32.49300003051758,-4.735949993133545,Correndo,2
25.95900154113769,31.17795181274414,-4.73805046081543,Correndo,2
7.65000057220459,-5.884050369262695,-2.433000087738037,Andando,0
13.432050704956056,0.3970500230789184,-0.6010500192642212,Andando,0
18.223051071166992,1.771950125694275,-3.2179501056671143,Andando,0
6.8020501136779785,-6.696000099182129,-0.2560500204563141,Andando,0
10.314000129699709,-2.839050054550171,-0.2299500107765197,Andando,0
7.3690505027771,-3.378000259399414,-1.942050099372864,Andando,0
12.120000839233398,-6.1650004386901855,-1.5679501295089722,Andando,0
14.373001098632812,-2.8530001640319824,-2.320050001144409,Andando,0
13.321950912475586,-0.2599500119686126,-2.3179500102996826,Andando,0
13.0489501953125,-3.198000192642212,-3.139050245285034,Andando,0
-3.085050106048584,3.3229501247406006,8.161050796508789,Caminhando,1
-1.429050087928772,2.569050073623657,8.218050003051758,Caminhando,1
0.6679500341415405,-2.4649500846862797,12.133050918579102,Caminhando,1
6.910050392150879,1.6300500631332395,12.909000396728516,Caminhando,1
1.5079500675201416,2.740950107574463,14.87700080871582,Caminhando,1
4.13700008392334,-1.0290000438690186,4.491000175476074,Caminhando,1
4.747950077056885,2.1090002059936523,8.893950462341309,Caminhando,1
3.634050130844116,2.325000047683716,9.26205062866211,Caminhando,1
3.807000160217285,12.661050796508787,10.761000633239746,Caminhando,1
-0.8899500370025635,3.9979500770568848,13.267951011657717,Caminhando,1
25.42005157470703,22.0129508972168,-4.743000030517578,Correndo,2
5.6170501708984375,9.357000350952148,1.6320000886917114,Correndo,2
-4.624950408935547,4.056000232696533,1.612950086593628,Correndo,2
-7.5199503898620605,-1.6609500646591189,1.6320000886917114,Correndo,2
-7.089000225067139,-5.755050182342529,1.6320000886917114,Correndo,2
-14.26395034790039,-5.797950267791748,5.137050151824951,Correndo,2
11.068950653076172,11.533050537109377,5.134950160980225,Correndo,2
29.335050582885746,18.141000747680664,19.11495018005371,Correndo,2
-3.0450000762939453,-17.599950790405273,5.920050144195557,Correndo,2
-3.025950193405152,-15.495000839233398,2.350050210952759,Correndo,2
15.271050453186035,-3.873000144958496,-2.79705023765564,Andando,0
10.243050575256348,-1.1370000839233398,-1.8130500316619875,Andando,0
3.475950241088867,-6.672000408172607,-1.4269500970840454,Andando,0
12.714000701904297,-0.6390000581741333,-0.5509500503540039,Andando,0
7.140000343322754,-5.841000080108643,-1.3840500116348269,Andando,0
7.153950214385986,-5.041950225830078,-2.184000015258789,Andando,0
7.434000492095947,-6.028050422668457,0.1900500059127807,Andando,0
12.706050872802734,0.3709500133991241,-2.245950222015381,Andando,0
9.55305004119873,-2.200050115585327,-1.4700000286102295,Andando,0
8.302950859069824,-7.378050327301025,-1.3579500913619995,Andando,0
5.659950256347656,1.1040000915527344,2.7589502334594727,Caminhando,1
6.751950263977051,2.820000171661377,3.681000232696533,Caminhando,1
7.189950466156006,0.9220500588417052,2.2710001468658447,Caminhando,1
-1.9309500455856323,3.3520500659942627,11.57805061340332,Caminhando,1
-0.2220000177621841,3.325050115585327,8.878950119018555,Caminhando,1
0.0930000022053718,1.2690000534057615,12.166950225830078,Caminhando,1
-2.0749499797821045,2.8030500411987305,8.922000885009766,Caminhando,1
12.964950561523438,7.654050350189209,2.347950220108032,Caminhando,1
-0.1140000075101852,2.533050060272217,14.167950630187988,Caminhando,1
-2.677950143814087,5.290950298309326,11.443950653076172,Caminhando,1
-1.0049999952316284,-15.495000839233398,-1.815000057220459,Correndo,2
